Start;Duration;Pitch;Velocity;Instrument
014.349;000.226;62;000.195;MIDI 01
014.351;000.228;56;000.148;MIDI 01
013.748;001.329;72;000.320;MIDI 01
015.083;000.375;56;000.195;MIDI 01
015.076;000.394;62;000.211;MIDI 01
015.081;000.397;52;000.102;MIDI 01
015.756;000.164;56;000.250;MIDI 01
015.741;000.208;52;000.062;MIDI 01
015.751;000.201;62;000.188;MIDI 01
016.256;000.153;56;000.250;MIDI 01
016.236;000.194;52;000.086;MIDI 01
016.252;000.184;62;000.180;MIDI 01
016.701;000.206;52;000.180;MIDI 01
016.703;000.210;62;000.227;MIDI 01
016.704;000.216;56;000.266;MIDI 01
017.141;000.302;52;000.188;MIDI 01
017.164;000.291;55;000.234;MIDI 01
017.136;000.330;62;000.234;MIDI 01
017.659;000.111;52;000.250;MIDI 01
017.639;000.149;62;000.320;MIDI 01
017.636;000.174;55;000.289;MIDI 01
015.039;003.172;71;000.312;MIDI 01
018.144;000.265;52;000.133;MIDI 01
018.123;000.303;61;000.281;MIDI 01
018.151;000.286;55;000.195;MIDI 01
018.627;000.218;55;000.305;MIDI 01
018.641;000.230;52;000.211;MIDI 01
018.616;000.258;61;000.336;MIDI 01
018.101;001.164;70;000.391;MIDI 01
019.182;000.358;55;000.133;MIDI 01
019.158;000.391;60;000.203;MIDI 01
019.767;000.225;52;000.266;MIDI 01
019.754;000.253;55;000.234;MIDI 01
019.760;000.261;60;000.305;MIDI 01
020.249;000.215;55;000.211;MIDI 01
020.246;000.224;60;000.242;MIDI 01
020.277;000.219;52;000.203;MIDI 01
020.739;000.188;55;000.133;MIDI 01
020.740;000.199;60;000.219;MIDI 01
020.733;000.207;52;000.188;MIDI 01
021.264;000.278;54;000.180;MIDI 01
021.248;000.301;52;000.133;MIDI 01
021.241;000.315;60;000.211;MIDI 01
021.746;000.217;54;000.195;MIDI 01
021.755;000.220;52;000.242;MIDI 01
021.757;000.221;60;000.266;MIDI 01
019.120;003.280;69;000.453;MIDI 01
022.260;000.221;54;000.086;MIDI 01
022.229;000.271;52;000.156;MIDI 01
022.221;000.285;60;000.188;MIDI 01
022.677;000.249;54;000.281;MIDI 01
022.702;000.228;52;000.266;MIDI 01
022.688;000.245;60;000.297;MIDI 01
022.202;001.101;71;000.406;MIDI 01
023.259;000.361;54;000.195;MIDI 01
023.257;000.368;52;000.133;MIDI 01
023.255;000.382;60;000.211;MIDI 01
023.795;000.219;60;000.352;MIDI 01
023.801;000.231;52;000.305;MIDI 01
023.799;000.258;54;000.312;MIDI 01
024.236;000.173;60;000.359;MIDI 01
024.234;000.183;52;000.281;MIDI 01
024.241;000.219;54;000.273;MIDI 01
024.702;000.108;52;000.297;MIDI 01
024.695;000.142;60;000.383;MIDI 01
024.673;000.186;54;000.188;MIDI 01
025.218;000.301;51;000.336;MIDI 01
025.189;000.341;60;000.383;MIDI 01
025.214;000.324;54;000.289;MIDI 01
025.709;000.146;60;000.430;MIDI 01
025.720;000.156;51;000.367;MIDI 01
025.714;000.169;54;000.328;MIDI 01
023.228;002.970;69;000.438;MIDI 01
026.152;000.190;51;000.273;MIDI 01
026.154;000.202;54;000.156;MIDI 01
026.175;000.191;60;000.289;MIDI 01
026.649;000.205;54;000.258;MIDI 01
026.644;000.225;51;000.297;MIDI 01
026.651;000.239;60;000.289;MIDI 01
026.134;001.276;71;000.484;MIDI 01
027.366;000.435;54;000.211;MIDI 01
027.358;000.445;60;000.180;MIDI 01
027.364;000.443;50;000.188;MIDI 01
028.023;000.279;54;000.141;MIDI 01
028.034;000.284;50;000.180;MIDI 01
028.041;000.288;60;000.203;MIDI 01
028.589;000.201;50;000.211;MIDI 01
028.575;000.226;60;000.227;MIDI 01
028.592;000.213;54;000.203;MIDI 01
029.069;000.182;60;000.234;MIDI 01
029.059;000.195;54;000.117;MIDI 01
029.080;000.178;50;000.258;MIDI 01
029.544;000.159;60;000.195;MIDI 01
029.528;000.192;54;000.125;MIDI 01
029.539;000.197;50;000.188;MIDI 01
029.973;000.204;50;000.156;MIDI 01
029.979;000.199;54;000.156;MIDI 01
029.998;000.199;60;000.250;MIDI 01
027.333;003.367;69;000.398;MIDI 01
030.502;000.216;50;000.203;MIDI 01
030.494;000.234;54;000.141;MIDI 01
030.479;000.254;60;000.094;MIDI 01
031.070;000.131;50;000.172;MIDI 01
031.054;000.178;54;000.195;MIDI 01
031.052;000.197;60;000.172;MIDI 01
030.486;000.845;71;000.383;MIDI 01
031.343;000.142;69;000.352;MIDI 01
031.694;000.415;50;000.211;MIDI 01
031.704;000.420;53;000.195;MIDI 01
031.699;000.430;60;000.203;MIDI 01
032.375;000.196;50;000.203;MIDI 01
032.358;000.221;53;000.094;MIDI 01
032.357;000.229;60;000.188;MIDI 01
032.854;000.151;50;000.242;MIDI 01
032.832;000.178;53;000.133;MIDI 01
032.823;000.198;60;000.211;MIDI 01
033.295;000.172;50;000.211;MIDI 01
033.285;000.199;60;000.273;MIDI 01
033.289;000.202;53;000.109;MIDI 01
033.727;000.344;50;000.188;MIDI 01
033.752;000.331;59;000.289;MIDI 01
033.719;000.368;53;000.125;MIDI 01
034.274;000.106;50;000.180;MIDI 01
034.279;000.189;53;000.250;MIDI 01
034.270;000.203;59;000.305;MIDI 01
031.669;002.916;69;000.375;MIDI 01
034.820;000.196;50;000.148;MIDI 01
034.803;000.219;59;000.234;MIDI 01
034.847;000.193;53;000.203;MIDI 01
035.346;000.100;50;000.125;MIDI 01
035.328;000.122;59;000.352;MIDI 01
035.297;000.185;53;000.094;MIDI 01
035.952;000.407;48;000.305;MIDI 01
035.955;000.427;52;000.297;MIDI 01
035.965;000.426;59;000.289;MIDI 01
036.575;000.226;59;000.336;MIDI 01
036.599;000.248;48;000.273;MIDI 01
036.573;000.314;52;000.289;MIDI 01
034.795;002.531;68;000.477;MIDI 01
037.246;000.354;48;000.188;MIDI 01
037.232;000.381;57;000.258;MIDI 01
037.241;000.376;52;000.172;MIDI 01
037.220;000.654;69;000.430;MIDI 01
037.804;000.193;48;000.234;MIDI 01
037.801;000.205;57;000.258;MIDI 01
037.820;000.233;52;000.219;MIDI 01
037.765;000.519;71;000.531;MIDI 01
038.258;000.205;48;000.203;MIDI 01
038.261;000.219;57;000.219;MIDI 01
038.280;000.201;52;000.273;MIDI 01
038.230;000.469;74;000.570;MIDI 01
038.726;000.100;48;000.195;MIDI 01
038.711;000.159;57;000.195;MIDI 01
038.718;000.160;52;000.234;MIDI 01
038.665;000.578;72;000.547;MIDI 01
039.170;000.237;48;000.203;MIDI 01
039.176;000.259;57;000.211;MIDI 01
039.174;000.272;52;000.180;MIDI 01
039.131;000.579;64;000.438;MIDI 01
039.706;000.208;57;000.117;MIDI 01
039.700;000.229;48;000.109;MIDI 01
039.702;000.234;52;000.125;MIDI 01
039.682;000.676;69;000.414;MIDI 01
040.318;000.412;47;000.172;MIDI 01
040.322;000.423;57;000.180;MIDI 01
040.320;000.440;52;000.164;MIDI 01
040.974;000.170;57;000.242;MIDI 01
040.992;000.183;47;000.148;MIDI 01
040.977;000.225;52;000.164;MIDI 01
041.473;000.264;47;000.203;MIDI 01
041.482;000.278;51;000.273;MIDI 01
041.469;000.294;57;000.180;MIDI 01
041.932;000.106;47;000.258;MIDI 01
041.932;000.183;51;000.328;MIDI 01
041.929;000.192;57;000.336;MIDI 01
042.391;000.277;48;000.250;MIDI 01
042.410;000.274;52;000.266;MIDI 01
042.378;000.314;57;000.273;MIDI 01
040.315;002.569;66;000.336;MIDI 01
042.888;000.128;57;000.305;MIDI 01
042.881;000.144;48;000.250;MIDI 01
042.878;000.190;52;000.320;MIDI 01
043.391;000.328;48;000.203;MIDI 01
043.393;000.329;57;000.203;MIDI 01
043.386;000.355;52;000.094;MIDI 01
043.962;000.218;48;000.188;MIDI 01
043.945;000.236;52;000.188;MIDI 01
043.965;000.235;57;000.203;MIDI 01
043.360;001.327;69;000.430;MIDI 01
044.607;000.421;47;000.180;MIDI 01
044.621;000.416;57;000.180;MIDI 01
044.625;000.419;51;000.227;MIDI 01
045.317;000.227;47;000.172;MIDI 01
045.260;000.290;51;000.141;MIDI 01
045.315;000.238;57;000.227;MIDI 01
045.859;000.178;47;000.180;MIDI 01
045.801;000.242;51;000.094;MIDI 01
045.828;000.228;57;000.227;MIDI 01
046.354;000.064;47;000.227;MIDI 01
046.328;000.163;57;000.242;MIDI 01
046.310;000.193;51;000.227;MIDI 01
046.799;000.305;48;000.281;MIDI 01
046.826;000.299;52;000.250;MIDI 01
046.809;000.318;57;000.211;MIDI 01
047.382;000.153;48;000.273;MIDI 01
047.360;000.191;57;000.195;MIDI 01
047.370;000.208;52;000.141;MIDI 01
044.595;003.349;66;000.336;MIDI 01
048.024;000.261;48;000.156;MIDI 01
048.007;000.284;57;000.172;MIDI 01
048.027;000.268;52;000.188;MIDI 01
047.989;000.472;71;000.305;MIDI 01
048.595;000.199;48;000.156;MIDI 01
048.589;000.220;57;000.227;MIDI 01
048.606;000.207;52;000.219;MIDI 01
048.333;001.111;69;000.359;MIDI 01
049.372;001.009;67;000.328;MIDI 01
049.369;001.285;57;000.109;MIDI 01
050.241;000.669;66;000.344;MIDI 01
049.377;001.804;51;000.227;MIDI 01
049.374;001.946;47;000.203;MIDI 01
050.920;000.605;60;000.398;MIDI 01
051.462;000.570;59;000.461;MIDI 01
051.994;000.626;63;000.477;MIDI 01
052.570;000.777;66;000.445;MIDI 01
053.301;000.565;74;000.430;MIDI 01
053.826;000.434;72;000.414;MIDI 01
054.260;000.383;71;000.320;MIDI 01
054.840;000.448;55;000.133;MIDI 01
054.827;000.470;59;000.219;MIDI 01
054.815;000.484;64;000.211;MIDI 01
055.573;000.212;55;000.094;MIDI 01
055.569;000.221;59;000.133;MIDI 01
055.571;000.220;64;000.195;MIDI 01
056.124;000.206;59;000.203;MIDI 01
056.119;000.218;55;000.156;MIDI 01
056.130;000.230;64;000.227;MIDI 01
056.628;000.181;55;000.117;MIDI 01
056.615;000.216;64;000.125;MIDI 01
056.639;000.199;59;000.258;MIDI 01
057.093;000.209;55;000.219;MIDI 01
057.082;000.223;59;000.188;MIDI 01
057.084;000.226;64;000.258;MIDI 01
057.569;000.207;55;000.164;MIDI 01
057.557;000.223;64;000.227;MIDI 01
057.572;000.215;59;000.242;MIDI 01
054.818;003.295;71;000.359;MIDI 01
058.042;000.188;55;000.180;MIDI 01
058.027;000.208;64;000.211;MIDI 01
058.039;000.199;59;000.164;MIDI 01
058.491;000.198;64;000.305;MIDI 01
058.481;000.242;55;000.266;MIDI 01
058.479;000.267;59;000.258;MIDI 01
058.015;001.127;72;000.406;MIDI 01
059.111;000.361;64;000.289;MIDI 01
059.082;000.424;54;000.281;MIDI 01
059.122;000.396;57;000.258;MIDI 01
059.747;000.197;54;000.258;MIDI 01
059.736;000.231;57;000.156;MIDI 01
059.756;000.222;64;000.273;MIDI 01
060.237;000.160;54;000.273;MIDI 01
060.232;000.193;57;000.188;MIDI 01
060.226;000.212;64;000.281;MIDI 01
060.681;000.134;54;000.320;MIDI 01
060.680;000.138;64;000.328;MIDI 01
060.670;000.161;57;000.125;MIDI 01
061.143;000.295;63;000.406;MIDI 01
061.155;000.300;53;000.297;MIDI 01
061.126;000.330;57;000.305;MIDI 01
061.646;000.155;63;000.352;MIDI 01
061.650;000.173;57;000.344;MIDI 01
061.704;000.146;53;000.109;MIDI 01
059.084;003.085;71;000.438;MIDI 01
062.087;000.172;63;000.359;MIDI 01
062.092;000.195;53;000.258;MIDI 01
062.094;000.203;57;000.219;MIDI 01
062.534;000.153;63;000.391;MIDI 01
062.559;000.130;53;000.297;MIDI 01
062.532;000.163;57;000.250;MIDI 01
062.096;000.958;72;000.492;MIDI 01
063.057;000.250;53;000.312;MIDI 01
063.055;000.267;63;000.414;MIDI 01
063.058;000.286;56;000.352;MIDI 01
063.615;000.106;53;000.312;MIDI 01
063.603;000.145;56;000.297;MIDI 01
063.608;000.145;63;000.406;MIDI 01
064.045;000.251;62;000.422;MIDI 01
064.064;000.244;56;000.359;MIDI 01
064.065;000.245;53;000.328;MIDI 01
064.511;000.111;56;000.359;MIDI 01
064.518;000.107;62;000.406;MIDI 01
064.515;000.139;53;000.289;MIDI 01
065.044;000.283;56;000.281;MIDI 01
065.060;000.291;52;000.203;MIDI 01
065.031;000.340;62;000.352;MIDI 01
065.562;000.182;62;000.281;MIDI 01
065.594;000.198;52;000.164;MIDI 01
065.569;000.234;56;000.227;MIDI 01
063.051;002.981;71;000.453;MIDI 01
066.065;000.170;52;000.094;MIDI 01
066.088;000.153;56;000.023;MIDI 01
066.067;000.182;62;000.227;MIDI 01
066.510;000.218;52;000.203;MIDI 01
066.487;000.252;56;000.203;MIDI 01
066.503;000.240;62;000.281;MIDI 01
065.994;001.143;72;000.453;MIDI 01
067.107;000.354;52;000.180;MIDI 01
067.112;000.369;55;000.250;MIDI 01
067.104;000.380;62;000.258;MIDI 01
067.667;000.146;52;000.328;MIDI 01
067.659;000.159;62;000.367;MIDI 01
067.086;000.792;71;000.375;MIDI 01
067.669;000.214;55;000.336;MIDI 01
067.845;000.180;70;000.562;MIDI 01
068.128;000.211;52;000.320;MIDI 01
068.115;000.225;61;000.406;MIDI 01
068.115;000.258;55;000.359;MIDI 01
068.539;000.088;61;000.516;MIDI 01
068.558;000.071;52;000.336;MIDI 01
068.122;000.508;70;000.547;MIDI 01
068.556;000.087;55;000.352;MIDI 01
068.652;000.105;71;000.531;MIDI 01
068.757;000.080;70;000.555;MIDI 01
068.847;000.134;69;000.586;MIDI 01
068.956;000.246;70;000.695;MIDI 01
069.175;000.326;49;000.398;MIDI 01
069.169;000.337;58;000.461;MIDI 01
069.188;000.339;52;000.391;MIDI 01
069.706;000.132;49;000.453;MIDI 01
069.708;000.157;58;000.547;MIDI 01
069.716;000.165;52;000.461;MIDI 01
069.257;000.876;79;000.641;MIDI 01
070.140;000.275;48;000.406;MIDI 01
070.129;000.289;57;000.453;MIDI 01
070.126;000.305;52;000.383;MIDI 01
070.719;000.071;57;000.320;MIDI 01
070.717;000.153;48;000.383;MIDI 01
070.709;000.167;52;000.289;MIDI 01
070.086;000.917;78;000.602;MIDI 01
070.960;000.286;76;000.586;MIDI 01
071.309;000.125;35;000.578;MIDI 01
071.307;000.176;47;000.617;MIDI 01
071.354;000.556;76;000.680;MIDI 01
071.915;000.149;57;000.398;MIDI 01
071.908;000.176;69;000.461;MIDI 01
071.910;000.181;60;000.367;MIDI 01
071.930;000.177;66;000.445;MIDI 01
071.897;000.535;75;000.633;MIDI 01
072.438;000.083;57;000.344;MIDI 01
072.442;000.125;69;000.367;MIDI 01
072.451;000.119;66;000.422;MIDI 01
072.455;000.119;60;000.383;MIDI 01
072.420;000.445;84;000.609;MIDI 01
072.854;000.039;69;000.445;MIDI 01
072.861;000.039;57;000.367;MIDI 01
072.873;000.033;66;000.406;MIDI 01
072.875;000.042;60;000.305;MIDI 01
072.868;000.266;75;000.602;MIDI 01
073.294;000.247;55;000.391;MIDI 01
073.298;000.264;59;000.375;MIDI 01
073.292;000.275;63;000.422;MIDI 01
073.286;000.305;66;000.484;MIDI 01
073.274;000.506;75;000.602;MIDI 01
073.780;000.258;59;000.344;MIDI 01
073.795;000.250;64;000.406;MIDI 01
073.829;000.257;55;000.289;MIDI 01
073.768;000.532;76;000.547;MIDI 01
074.283;000.227;55;000.266;MIDI 01
074.285;000.243;59;000.242;MIDI 01
074.296;000.239;64;000.281;MIDI 01
074.287;000.638;79;000.492;MIDI 01
074.825;000.276;55;000.234;MIDI 01
074.852;000.259;59;000.188;MIDI 01
074.832;000.322;64;000.266;MIDI 01
074.830;000.628;71;000.438;MIDI 01
075.531;000.284;57;000.195;MIDI 01
075.479;000.339;64;000.258;MIDI 01
075.500;000.325;60;000.242;MIDI 01
075.475;000.643;74;000.383;MIDI 01
076.124;000.076;64;000.258;MIDI 01
076.154;000.081;60;000.102;MIDI 01
076.139;000.127;57;000.203;MIDI 01
076.126;000.674;72;000.375;MIDI 01
076.769;000.209;45;000.281;MIDI 01
076.773;000.501;76;000.352;MIDI 01
077.359;000.127;60;000.281;MIDI 01
077.394;000.106;54;000.234;MIDI 01
077.411;000.092;52;000.203;MIDI 01
077.185;000.377;64;000.312;MIDI 01
077.545;000.466;69;000.391;MIDI 01
078.000;000.322;47;000.164;MIDI 01
077.995;000.359;59;000.219;MIDI 01
077.990;000.367;52;000.234;MIDI 01
078.641;000.148;47;000.133;MIDI 01
078.608;000.227;59;000.273;MIDI 01
078.627;000.219;52;000.148;MIDI 01
079.109;000.272;48;000.219;MIDI 01
079.114;000.293;52;000.023;MIDI 01
079.116;000.293;57;000.258;MIDI 01
077.972;001.661;66;000.336;MIDI 01
079.617;000.226;57;000.125;MIDI 01
079.632;000.218;48;000.203;MIDI 01
079.629;000.223;52;000.125;MIDI 01
079.615;000.727;69;000.375;MIDI 01
080.307;000.387;47;000.102;MIDI 01
080.295;000.409;52;000.156;MIDI 01
080.297;000.414;59;000.227;MIDI 01
080.967;000.230;47;000.172;MIDI 01
080.966;000.240;52;000.180;MIDI 01
080.964;000.250;59;000.227;MIDI 01
081.514;000.179;47;000.180;MIDI 01
081.503;000.194;52;000.195;MIDI 01
081.499;000.216;59;000.242;MIDI 01
081.970;000.129;47;000.188;MIDI 01
081.964;000.193;59;000.258;MIDI 01
081.966;000.215;52;000.211;MIDI 01
082.467;000.327;57;000.281;MIDI 01
082.470;000.329;48;000.234;MIDI 01
082.471;000.350;52;000.203;MIDI 01
083.062;000.211;48;000.141;MIDI 01
083.056;000.222;52;000.094;MIDI 01
083.061;000.220;57;000.211;MIDI 01
080.272;003.444;66;000.328;MIDI 01
083.692;000.275;48;000.125;MIDI 01
083.694;000.280;52;000.188;MIDI 01
083.673;000.303;57;000.180;MIDI 01
083.647;000.439;71;000.328;MIDI 01
084.226;000.191;48;000.195;MIDI 01
084.222;000.199;57;000.211;MIDI 01
084.230;000.216;52;000.164;MIDI 01
083.980;000.986;69;000.383;MIDI 01
084.924;000.358;47;000.219;MIDI 01
084.919;000.375;52;000.172;MIDI 01
084.919;000.377;59;000.242;MIDI 01
085.566;000.228;47;000.188;MIDI 01
085.560;000.246;52;000.148;MIDI 01
085.564;000.245;59;000.219;MIDI 01
086.125;000.174;52;000.211;MIDI 01
086.123;000.188;47;000.195;MIDI 01
086.126;000.186;59;000.203;MIDI 01
086.648;000.156;47;000.172;MIDI 01
086.651;000.157;52;000.234;MIDI 01
086.644;000.186;59;000.258;MIDI 01
087.141;000.273;47;000.203;MIDI 01
087.147;000.292;51;000.242;MIDI 01
087.139;000.308;59;000.266;MIDI 01
087.651;000.230;47;000.180;MIDI 01
087.634;000.278;59;000.305;MIDI 01
087.626;000.314;51;000.297;MIDI 01
088.172;000.296;47;000.188;MIDI 01
088.150;000.362;57;000.391;MIDI 01
088.135;000.387;51;000.164;MIDI 01
088.832;000.139;47;000.148;MIDI 01
088.793;000.179;57;000.344;MIDI 01
084.908;004.267;66;000.328;MIDI 01
089.064;000.323;64;000.414;MIDI 01
089.572;000.475;48;000.250;MIDI 01
089.545;000.518;55;000.281;MIDI 01
090.304;000.310;48;000.266;MIDI 01
090.299;000.345;55;000.289;MIDI 01
090.840;000.242;55;000.273;MIDI 01
090.847;000.245;48;000.266;MIDI 01
091.343;000.129;48;000.297;MIDI 01
091.378;000.146;55;000.297;MIDI 01
091.838;000.276;58;000.367;MIDI 01
091.862;000.257;48;000.141;MIDI 01
092.400;000.143;48;000.180;MIDI 01
092.396;000.214;58;000.281;MIDI 01
089.583;003.418;64;000.398;MIDI 01
092.961;000.317;48;000.188;MIDI 01
092.955;000.336;57;000.211;MIDI 01
092.977;000.316;52;000.062;MIDI 01
093.570;000.159;48;000.219;MIDI 01
093.537;000.205;52;000.164;MIDI 01
093.526;000.227;57;000.203;MIDI 01
092.947;001.218;66;000.312;MIDI 01
094.155;000.343;47;000.164;MIDI 01
094.169;000.342;52;000.125;MIDI 01
094.152;000.362;57;000.117;MIDI 01
094.835;000.196;47;000.180;MIDI 01
094.826;000.246;57;000.250;MIDI 01
094.853;000.242;52;000.180;MIDI 01
095.384;000.303;56;000.312;MIDI 01
095.434;000.260;47;000.047;MIDI 01
095.412;000.306;52;000.133;MIDI 01
095.956;000.207;52;000.109;MIDI 01
095.947;000.226;56;000.258;MIDI 01
095.971;000.210;47;000.047;MIDI 01
096.529;000.302;47;000.078;MIDI 01
096.518;000.326;55;000.250;MIDI 01
096.535;000.316;52;000.172;MIDI 01
097.142;000.218;47;000.148;MIDI 01
097.107;000.255;55;000.227;MIDI 01
097.126;000.240;52;000.094;MIDI 01
094.152;003.725;64;000.289;MIDI 01
097.753;000.324;47;000.094;MIDI 01
097.743;000.340;55;000.172;MIDI 01
097.765;000.322;52;000.117;MIDI 01
098.524;000.251;55;000.219;MIDI 01
098.520;000.261;52;000.188;MIDI 01
098.522;000.300;47;000.172;MIDI 01
097.745;002.094;66;000.258;MIDI 01
099.741;001.219;55;000.180;MIDI 01
099.725;001.257;48;000.172;MIDI 01
099.763;001.504;46;000.219;MIDI 01
099.727;001.553;64;000.289;MIDI 01
104.185;001.064;47;000.211;MIDI 01
104.165;001.372;52;000.227;MIDI 01
104.183;001.395;35;000.180;MIDI 01
104.151;001.455;64;000.281;MIDI 01
104.181;001.482;54;000.234;MIDI 01
104.161;001.594;59;000.289;MIDI 01
107.114;000.826;42;000.180;MIDI 01
107.119;000.853;47;000.188;MIDI 01
107.117;001.271;51;000.180;MIDI 01
107.123;001.368;59;000.242;MIDI 01
107.079;001.424;63;000.242;MIDI 01
107.110;001.460;54;000.227;MIDI 01
107.094;003.835;35;000.164;MIDI 01
110.734;005.260;64;000.227;MIDI 01
110.720;005.424;40;000.156;MIDI 01
110.728;005.461;28;000.203;MIDI 01
110.732;005.472;59;000.242;MIDI 01
110.737;005.580;52;000.164;MIDI 01
110.740;005.681;55;000.203;MIDI 01
