Start;Duration;Pitch;Velocity;Instrument
011.201;000.299;52;000.281;MIDI 01
011.545;000.061;59;000.305;MIDI 01
011.536;000.106;79;000.469;MIDI 01
011.532;000.139;49;000.375;MIDI 01
011.643;000.054;74;000.422;MIDI 01
011.734;000.030;71;000.422;MIDI 01
011.787;000.033;65;000.445;MIDI 01
011.970;000.097;46;000.281;MIDI 01
011.953;000.119;56;000.312;MIDI 01
011.982;000.168;62;000.352;MIDI 01
012.178;000.081;68;000.406;MIDI 01
012.390;000.050;68;000.547;MIDI 01
012.380;000.154;72;000.438;MIDI 01
012.574;000.094;76;000.461;MIDI 01
012.783;000.128;72;000.391;MIDI 01
012.974;000.078;68;000.422;MIDI 01
013.131;000.095;59;000.320;MIDI 01
013.180;000.080;65;000.297;MIDI 01
013.178;000.099;67;000.266;MIDI 01
013.257;000.084;71;000.375;MIDI 01
013.341;000.070;74;000.438;MIDI 01
013.405;000.022;79;000.398;MIDI 01
013.144;000.408;49;000.305;MIDI 01
013.570;000.102;46;000.273;MIDI 01
013.562;000.128;56;000.305;MIDI 01
013.572;000.168;62;000.406;MIDI 01
013.767;000.086;68;000.469;MIDI 01
014.017;000.053;58;000.250;MIDI 01
013.982;000.092;68;000.641;MIDI 01
013.989;000.203;72;000.445;MIDI 01
014.207;000.126;76;000.438;MIDI 01
014.395;000.130;72;000.414;MIDI 01
014.576;000.092;68;000.445;MIDI 01
014.783;000.134;59;000.227;MIDI 01
014.806;000.143;65;000.297;MIDI 01
014.808;000.184;67;000.289;MIDI 01
014.908;000.085;71;000.359;MIDI 01
014.994;000.072;74;000.422;MIDI 01
015.064;000.024;79;000.406;MIDI 01
014.796;000.467;49;000.234;MIDI 01
015.230;000.206;56;000.312;MIDI 01
015.254;000.190;46;000.289;MIDI 01
015.262;000.264;62;000.398;MIDI 01
015.525;000.110;68;000.383;MIDI 01
015.826;000.045;58;000.391;MIDI 01
015.798;000.140;68;000.609;MIDI 01
015.871;000.212;72;000.305;MIDI 01
016.068;000.175;76;000.477;MIDI 01
016.269;000.140;72;000.445;MIDI 01
016.454;000.094;68;000.492;MIDI 01
016.783;000.224;68;000.438;MIDI 01
016.824;000.227;62;000.289;MIDI 01
016.826;000.471;58;000.305;MIDI 01
017.146;000.214;64;000.320;MIDI 01
017.395;000.106;62;000.336;MIDI 01
017.596;000.165;60;000.344;MIDI 01
017.688;000.123;62;000.383;MIDI 01
017.797;000.031;64;000.453;MIDI 01
017.884;000.153;66;000.422;MIDI 01
018.004;000.098;68;000.453;MIDI 01
018.078;000.084;70;000.500;MIDI 01
018.163;000.027;72;000.414;MIDI 01
017.933;000.353;56;000.344;MIDI 01
018.246;000.079;74;000.609;MIDI 01
018.223;000.147;64;000.430;MIDI 01
018.253;000.122;54;000.383;MIDI 01
018.330;000.098;76;000.562;MIDI 01
018.420;000.098;78;000.523;MIDI 01
018.486;000.068;80;000.500;MIDI 01
018.692;000.070;83;000.422;MIDI 01
018.677;000.098;79;000.367;MIDI 01
018.618;000.190;63;000.344;MIDI 01
017.893;000.979;60;000.180;MIDI 01
018.607;000.267;57;000.375;MIDI 01
018.845;000.059;71;000.453;MIDI 01
018.625;000.283;53;000.336;MIDI 01
018.227;000.682;58;000.391;MIDI 01
018.928;000.064;73;000.492;MIDI 01
018.988;000.036;75;000.523;MIDI 01
019.031;000.028;77;000.453;MIDI 01
019.117;000.040;79;000.531;MIDI 01
019.190;000.060;81;000.492;MIDI 01
019.184;000.151;40;000.359;MIDI 01
019.260;000.098;83;000.398;MIDI 01
019.320;000.042;85;000.375;MIDI 01
019.421;000.180;47;000.297;MIDI 01
019.480;000.142;80;000.188;MIDI 01
019.403;000.252;87;000.422;MIDI 01
019.690;000.059;56;000.258;MIDI 01
019.685;000.161;75;000.312;MIDI 01
019.933;000.101;80;000.367;MIDI 01
020.122;000.036;71;000.336;MIDI 01
020.118;000.068;64;000.312;MIDI 01
020.127;000.178;87;000.398;MIDI 01
020.339;000.161;90;000.406;MIDI 01
020.494;000.038;75;000.398;MIDI 01
020.547;000.032;63;000.297;MIDI 01
020.528;000.130;87;000.422;MIDI 01
020.720;000.118;80;000.422;MIDI 01
020.905;000.083;57;000.312;MIDI 01
020.920;000.088;73;000.430;MIDI 01
020.917;000.234;64;000.406;MIDI 01
021.017;000.135;80;000.406;MIDI 01
021.116;000.094;85;000.445;MIDI 01
021.189;000.043;52;000.336;MIDI 01
021.209;000.037;88;000.391;MIDI 01
021.326;000.049;59;000.266;MIDI 01
021.347;000.119;75;000.383;MIDI 01
021.466;000.033;68;000.312;MIDI 01
021.526;000.146;80;000.398;MIDI 01
021.735;000.052;71;000.367;MIDI 01
021.769;000.031;64;000.312;MIDI 01
021.739;000.167;87;000.422;MIDI 01
021.934;000.129;90;000.461;MIDI 01
022.130;000.021;75;000.422;MIDI 01
022.172;000.034;63;000.297;MIDI 01
022.134;000.101;87;000.438;MIDI 01
022.309;000.144;80;000.438;MIDI 01
022.536;000.097;73;000.359;MIDI 01
022.631;000.100;80;000.414;MIDI 01
022.533;000.215;57;000.242;MIDI 01
022.497;000.307;64;000.383;MIDI 01
022.765;000.053;52;000.383;MIDI 01
022.721;000.142;85;000.414;MIDI 01
022.798;000.073;88;000.391;MIDI 01
022.890;000.073;59;000.359;MIDI 01
022.941;000.150;75;000.430;MIDI 01
023.060;000.046;68;000.336;MIDI 01
023.150;000.198;80;000.469;MIDI 01
023.322;000.051;71;000.406;MIDI 01
023.355;000.049;64;000.328;MIDI 01
023.353;000.199;87;000.469;MIDI 01
023.543;000.229;90;000.523;MIDI 01
023.753;000.043;63;000.227;MIDI 01
023.729;000.095;75;000.414;MIDI 01
023.739;000.169;80;000.477;MIDI 01
023.940;000.146;87;000.500;MIDI 01
024.128;000.069;83;000.383;MIDI 01
024.191;000.059;76;000.109;MIDI 01
024.151;000.130;92;000.422;MIDI 01
024.458;000.054;95;000.383;MIDI 01
024.900;000.095;80;000.258;MIDI 01
024.975;000.091;88;000.523;MIDI 01
024.896;000.328;73;000.312;MIDI 01
025.193;000.102;83;000.422;MIDI 01
025.350;000.034;85;000.430;MIDI 01
025.378;000.191;76;000.398;MIDI 01
025.562;000.024;71;000.383;MIDI 01
025.791;000.039;73;000.219;MIDI 01
025.761;000.070;81;000.555;MIDI 01
025.942;000.052;76;000.469;MIDI 01
025.765;000.254;66;000.391;MIDI 01
026.105;000.061;69;000.172;MIDI 01
026.122;000.053;78;000.461;MIDI 01
026.197;000.034;64;000.375;MIDI 01
026.299;000.042;69;000.234;MIDI 01
026.345;000.032;76;000.453;MIDI 01
026.581;000.054;80;000.211;MIDI 01
026.598;000.110;88;000.555;MIDI 01
026.566;000.332;73;000.430;MIDI 01
026.804;000.096;83;000.438;MIDI 01
026.994;000.050;85;000.570;MIDI 01
027.036;000.177;76;000.344;MIDI 01
027.191;000.060;71;000.430;MIDI 01
027.439;000.034;73;000.297;MIDI 01
027.407;000.095;81;000.461;MIDI 01
027.608;000.078;76;000.430;MIDI 01
027.402;000.317;66;000.344;MIDI 01
027.756;000.047;69;000.297;MIDI 01
027.786;000.050;78;000.438;MIDI 01
027.874;000.029;64;000.344;MIDI 01
027.930;000.060;69;000.422;MIDI 01
028.042;000.037;76;000.469;MIDI 01
028.265;000.150;80;000.266;MIDI 01
028.345;000.116;88;000.430;MIDI 01
028.276;000.397;73;000.359;MIDI 01
028.560;000.130;83;000.398;MIDI 01
028.753;000.030;85;000.477;MIDI 01
028.796;000.048;80;000.266;MIDI 01
028.776;000.174;76;000.375;MIDI 01
028.941;000.046;71;000.414;MIDI 01
029.137;000.104;81;000.461;MIDI 01
029.135;000.260;66;000.328;MIDI 01
029.354;000.117;76;000.438;MIDI 01
029.549;000.020;78;000.398;MIDI 01
029.570;000.040;73;000.312;MIDI 01
029.551;000.142;69;000.406;MIDI 01
029.728;000.043;64;000.445;MIDI 01
029.969;000.109;57;000.328;MIDI 01
029.992;000.192;66;000.352;MIDI 01
029.998;000.234;63;000.281;MIDI 01
030.220;000.226;68;000.469;MIDI 01
030.530;000.183;73;000.383;MIDI 01
030.438;000.324;69;000.555;MIDI 01
030.521;000.303;63;000.289;MIDI 01
030.677;000.243;78;000.430;MIDI 01
030.859;000.134;68;000.500;MIDI 01
031.046;000.197;73;000.500;MIDI 01
031.262;000.087;75;000.469;MIDI 01
031.350;000.092;63;000.188;MIDI 01
031.298;000.150;66;000.320;MIDI 01
031.292;000.277;78;000.453;MIDI 01
031.546;000.211;85;000.414;MIDI 01
031.850;000.191;49;000.453;MIDI 01
031.881;000.208;56;000.328;MIDI 01
032.061;000.054;80;000.461;MIDI 01
032.094;000.030;73;000.336;MIDI 01
032.259;000.040;92;000.633;MIDI 01
032.270;000.036;68;000.438;MIDI 01
032.283;000.027;61;000.359;MIDI 01
032.451;000.031;73;000.406;MIDI 01
032.448;000.066;80;000.477;MIDI 01
032.629;000.034;61;000.430;MIDI 01
032.635;000.031;68;000.445;MIDI 01
032.729;000.085;85;000.523;MIDI 01
032.826;000.076;92;000.570;MIDI 01
032.930;000.030;97;000.484;MIDI 01
033.023;000.031;104;000.531;MIDI 01
033.019;000.038;80;000.289;MIDI 01
033.025;000.033;73;000.320;MIDI 01
033.107;000.068;97;000.430;MIDI 01
033.241;000.094;92;000.375;MIDI 01
033.369;000.040;85;000.414;MIDI 01
033.578;000.218;74;000.258;MIDI 01
033.741;000.181;78;000.359;MIDI 01
033.913;000.172;80;000.430;MIDI 01
034.100;000.112;85;000.383;MIDI 01
033.604;000.646;69;000.258;MIDI 01
034.046;000.207;81;000.188;MIDI 01
034.051;000.271;74;000.250;MIDI 01
034.225;000.099;90;000.453;MIDI 01
034.361;000.051;85;000.391;MIDI 01
034.422;000.047;74;000.367;MIDI 01
034.419;000.066;81;000.305;MIDI 01
034.464;000.036;80;000.438;MIDI 01
034.553;000.050;85;000.430;MIDI 01
034.620;000.041;80;000.461;MIDI 01
034.715;000.035;85;000.438;MIDI 01
034.803;000.054;90;000.484;MIDI 01
034.830;000.047;78;000.250;MIDI 01
034.901;000.048;97;000.461;MIDI 01
035.048;000.039;97;000.461;MIDI 01
034.990;000.160;90;000.461;MIDI 01
035.184;000.129;68;000.312;MIDI 01
035.377;000.055;80;000.484;MIDI 01
035.204;000.312;61;000.398;MIDI 01
035.574;000.041;68;000.422;MIDI 01
035.585;000.039;73;000.445;MIDI 01
035.597;000.052;92;000.633;MIDI 01
035.635;000.033;85;000.383;MIDI 01
035.798;000.041;73;000.422;MIDI 01
035.795;000.052;80;000.508;MIDI 01
036.095;000.039;74;000.555;MIDI 01
036.196;000.062;81;000.516;MIDI 01
035.991;000.289;80;000.633;MIDI 01
036.275;000.052;86;000.398;MIDI 01
036.309;000.043;84;000.242;MIDI 01
036.002;000.351;73;000.383;MIDI 01
036.351;000.041;78;000.391;MIDI 01
036.357;000.060;93;000.617;MIDI 01
036.374;000.046;71;000.438;MIDI 01
036.465;000.057;86;000.328;MIDI 01
036.519;000.123;81;000.492;MIDI 01
036.635;000.018;74;000.508;MIDI 01
036.751;000.159;68;000.469;MIDI 01
036.930;000.025;80;000.523;MIDI 01
036.932;000.032;85;000.633;MIDI 01
036.744;000.352;61;000.516;MIDI 01
037.116;000.028;73;000.648;MIDI 01
037.123;000.033;68;000.398;MIDI 01
037.157;000.035;92;000.680;MIDI 01
037.141;000.068;97;000.688;MIDI 01
037.342;000.030;80;000.625;MIDI 01
037.349;000.026;85;000.453;MIDI 01
037.622;000.068;81;000.602;MIDI 01
037.708;000.081;86;000.672;MIDI 01
037.510;000.354;85;000.664;MIDI 01
037.784;000.101;93;000.602;MIDI 01
037.876;000.031;83;000.406;MIDI 01
037.536;000.386;80;000.469;MIDI 01
037.869;000.057;78;000.516;MIDI 01
037.885;000.078;98;000.609;MIDI 01
037.920;000.067;96;000.461;MIDI 01
037.991;000.021;96;000.383;MIDI 01
037.964;000.099;93;000.547;MIDI 01
038.029;000.137;86;000.711;MIDI 01
038.149;000.053;81;000.648;MIDI 01
038.241;000.220;80;000.648;MIDI 01
038.466;000.032;85;000.578;MIDI 01
038.507;000.025;93;000.477;MIDI 01
038.468;000.075;92;000.719;MIDI 01
038.246;000.464;73;000.633;MIDI 01
038.731;000.033;80;000.531;MIDI 01
038.728;000.062;85;000.680;MIDI 01
038.750;000.082;97;000.695;MIDI 01
038.741;000.094;104;000.750;MIDI 01
039.007;000.035;85;000.555;MIDI 01
038.994;000.096;92;000.750;MIDI 01
039.441;000.103;86;000.672;MIDI 01
039.579;000.169;93;000.734;MIDI 01
039.253;000.579;92;000.789;MIDI 01
039.719;000.154;98;000.750;MIDI 01
039.822;000.054;90;000.500;MIDI 01
039.266;000.642;85;000.500;MIDI 01
039.832;000.082;83;000.492;MIDI 01
039.861;000.159;105;000.805;MIDI 01
040.003;000.130;98;000.680;MIDI 01
040.107;000.105;93;000.609;MIDI 01
040.208;000.023;86;000.594;MIDI 01
040.337;000.057;81;000.641;MIDI 01
040.240;000.265;85;000.633;MIDI 01
040.406;000.102;86;000.398;MIDI 01
040.513;000.052;93;000.602;MIDI 01
040.251;000.332;80;000.562;MIDI 01
040.562;000.042;78;000.547;MIDI 01
040.572;000.090;98;000.633;MIDI 01
040.700;000.042;96;000.312;MIDI 01
040.660;000.084;93;000.609;MIDI 01
040.731;000.027;88;000.391;MIDI 01
040.717;000.098;86;000.562;MIDI 01
040.790;000.027;81;000.609;MIDI 01
040.956;000.056;74;000.586;MIDI 01
041.028;000.082;81;000.586;MIDI 01
040.881;000.275;80;000.617;MIDI 01
041.135;000.025;84;000.492;MIDI 01
041.127;000.073;86;000.508;MIDI 01
041.181;000.036;78;000.516;MIDI 01
040.893;000.342;73;000.523;MIDI 01
041.206;000.035;71;000.531;MIDI 01
041.193;000.092;93;000.672;MIDI 01
041.295;000.101;86;000.555;MIDI 01
041.340;000.100;81;000.484;MIDI 01
041.431;000.033;76;000.562;MIDI 01
041.609;000.046;69;000.539;MIDI 01
041.538;000.222;73;000.594;MIDI 01
041.679;000.108;74;000.570;MIDI 01
041.781;000.076;81;000.523;MIDI 01
041.857;000.050;71;000.414;MIDI 01
041.535;000.389;68;000.516;MIDI 01
041.877;000.049;86;000.453;MIDI 01
041.880;000.067;66;000.477;MIDI 01
041.894;000.124;84;000.375;MIDI 01
041.955;000.097;81;000.438;MIDI 01
042.022;000.106;74;000.531;MIDI 01
042.126;000.060;69;000.562;MIDI 01
042.277;000.180;44;000.031;MIDI 01
042.290;000.221;37;000.617;MIDI 01
042.538;000.084;68;000.461;MIDI 01
042.510;000.252;73;000.492;MIDI 01
042.876;000.044;71;000.633;MIDI 01
042.722;000.283;80;000.531;MIDI 01
043.093;000.080;68;000.438;MIDI 01
043.056;000.201;73;000.438;MIDI 01
043.337;000.054;68;000.602;MIDI 01
043.225;000.195;80;000.484;MIDI 01
043.513;000.078;68;000.422;MIDI 01
043.479;000.189;73;000.422;MIDI 01
043.627;000.155;80;000.445;MIDI 01
043.729;000.064;66;000.609;MIDI 01
043.888;000.085;68;000.438;MIDI 01
043.856;000.189;73;000.438;MIDI 01
044.016;000.155;80;000.492;MIDI 01
044.117;000.059;68;000.633;MIDI 01
044.282;000.064;68;000.383;MIDI 01
044.255;000.180;73;000.406;MIDI 01
044.414;000.134;80;000.453;MIDI 01
044.520;000.073;71;000.625;MIDI 01
044.707;000.080;68;000.438;MIDI 01
044.667;000.202;73;000.391;MIDI 01
044.832;000.141;80;000.477;MIDI 01
044.921;000.087;68;000.641;MIDI 01
045.106;000.129;68;000.391;MIDI 01
045.078;000.186;73;000.430;MIDI 01
045.235;000.116;80;000.500;MIDI 01
045.337;000.054;66;000.617;MIDI 01
045.456;000.180;73;000.422;MIDI 01
045.597;000.051;80;000.461;MIDI 01
045.483;000.208;68;000.391;MIDI 01
045.766;000.279;61;000.570;MIDI 01
046.092;000.083;68;000.438;MIDI 01
046.233;000.039;73;000.352;MIDI 01
046.310;000.033;80;000.391;MIDI 01
046.330;000.059;64;000.312;MIDI 01
046.394;000.081;73;000.484;MIDI 01
046.507;000.091;68;000.359;MIDI 01
046.573;000.039;61;000.508;MIDI 01
046.728;000.055;61;000.477;MIDI 01
046.669;000.188;64;000.438;MIDI 01
046.811;000.108;68;000.398;MIDI 01
046.286;000.660;59;000.453;MIDI 01
046.946;000.048;73;000.398;MIDI 01
047.036;000.031;80;000.445;MIDI 01
046.665;000.414;56;000.516;MIDI 01
047.041;000.066;64;000.461;MIDI 01
047.129;000.050;73;000.453;MIDI 01
047.039;000.296;54;000.500;MIDI 01
047.234;000.108;68;000.383;MIDI 01
047.316;000.042;61;000.500;MIDI 01
047.428;000.051;64;000.414;MIDI 01
047.492;000.033;61;000.398;MIDI 01
047.426;000.103;56;000.484;MIDI 01
047.599;000.062;68;000.391;MIDI 01
047.725;000.029;73;000.320;MIDI 01
047.805;000.031;80;000.445;MIDI 01
047.803;000.050;64;000.352;MIDI 01
047.801;000.134;59;000.414;MIDI 01
047.885;000.066;73;000.414;MIDI 01
048.015;000.094;68;000.344;MIDI 01
048.089;000.038;61;000.461;MIDI 01
048.176;000.067;64;000.359;MIDI 01
048.214;000.079;56;000.344;MIDI 01
048.246;000.052;61;000.383;MIDI 01
048.365;000.067;68;000.367;MIDI 01
048.505;000.037;73;000.281;MIDI 01
048.601;000.038;80;000.391;MIDI 01
048.599;000.065;64;000.188;MIDI 01
048.643;000.165;54;000.312;MIDI 01
048.706;000.105;73;000.336;MIDI 01
048.888;000.071;68;000.281;MIDI 01
049.028;000.055;61;000.359;MIDI 01
049.263;000.110;49;000.352;MIDI 01
049.483;000.070;49;000.180;MIDI 01
049.586;000.083;56;000.344;MIDI 01
049.679;000.033;61;000.320;MIDI 01
049.785;000.172;56;000.492;MIDI 01
049.965;000.080;61;000.445;MIDI 01
050.034;000.045;68;000.453;MIDI 01
050.123;000.042;61;000.516;MIDI 01
050.310;000.091;68;000.477;MIDI 01
050.376;000.040;73;000.500;MIDI 01
050.487;000.036;68;000.648;MIDI 01
050.586;000.090;68;000.586;MIDI 01
050.688;000.087;73;000.523;MIDI 01
050.755;000.057;80;000.562;MIDI 01
050.859;000.026;73;000.734;MIDI 01
050.943;000.155;73;000.438;MIDI 01
051.060;000.101;80;000.562;MIDI 01
051.151;000.055;85;000.555;MIDI 01
051.256;000.018;73;000.711;MIDI 01
051.347;000.122;73;000.469;MIDI 01
051.459;000.083;80;000.531;MIDI 01
051.543;000.053;85;000.531;MIDI 01
051.644;000.022;73;000.594;MIDI 01
051.751;000.085;73;000.555;MIDI 01
051.835;000.081;80;000.516;MIDI 01
051.929;000.055;85;000.484;MIDI 01
052.007;000.038;73;000.508;MIDI 01
052.116;000.101;73;000.547;MIDI 01
052.215;000.080;80;000.484;MIDI 01
052.301;000.050;85;000.422;MIDI 01
052.402;000.025;73;000.422;MIDI 01
052.513;000.089;73;000.383;MIDI 01
052.601;000.075;80;000.430;MIDI 01
052.693;000.049;85;000.297;MIDI 01
052.785;000.038;73;000.375;MIDI 01
052.905;000.100;73;000.367;MIDI 01
052.976;000.096;80;000.398;MIDI 01
053.056;000.055;85;000.352;MIDI 01
053.191;000.045;73;000.344;MIDI 01
053.295;000.095;73;000.336;MIDI 01
053.369;000.093;80;000.406;MIDI 01
053.477;000.041;85;000.297;MIDI 01
053.591;000.048;73;000.375;MIDI 01
053.796;000.272;80;000.320;MIDI 01
053.954;000.167;85;000.266;MIDI 01
053.747;000.408;73;000.266;MIDI 01
054.180;000.132;59;000.289;MIDI 01
054.220;000.102;61;000.359;MIDI 01
054.304;000.040;64;000.211;MIDI 01
054.308;000.038;66;000.430;MIDI 01
054.381;000.097;69;000.297;MIDI 01
054.382;000.194;71;000.289;MIDI 01
054.505;000.220;78;000.336;MIDI 01
054.845;000.091;73;000.352;MIDI 01
054.934;000.058;81;000.102;MIDI 01
054.710;000.321;83;000.305;MIDI 01
054.833;000.357;85;000.453;MIDI 01
055.033;000.209;76;000.320;MIDI 01
055.309;000.079;69;000.227;MIDI 01
055.301;000.191;71;000.250;MIDI 01
055.433;000.067;76;000.234;MIDI 01
055.397;000.191;87;000.484;MIDI 01
055.481;000.140;75;000.359;MIDI 01
055.528;000.147;78;000.352;MIDI 01
055.628;000.051;83;000.406;MIDI 01
055.830;000.049;73;000.234;MIDI 01
055.820;000.086;83;000.297;MIDI 01
055.798;000.185;85;000.578;MIDI 01
055.943;000.104;76;000.398;MIDI 01
056.110;000.060;69;000.383;MIDI 01
056.114;000.068;71;000.352;MIDI 01
056.226;000.077;90;000.516;MIDI 01
056.258;000.117;76;000.289;MIDI 01
056.288;000.229;78;000.297;MIDI 01
056.478;000.044;83;000.375;MIDI 01
056.456;000.069;87;000.594;MIDI 01
056.495;000.033;75;000.359;MIDI 01
056.678;000.066;85;000.523;MIDI 01
056.656;000.117;83;000.398;MIDI 01
056.742;000.054;73;000.219;MIDI 01
056.760;000.038;81;000.289;MIDI 01
056.826;000.102;76;000.391;MIDI 01
056.994;000.112;69;000.242;MIDI 01
056.980;000.134;71;000.297;MIDI 01
057.117;000.039;68;000.336;MIDI 01
057.104;000.061;80;000.492;MIDI 01
057.161;000.158;76;000.273;MIDI 01
057.246;000.153;78;000.375;MIDI 01
057.357;000.058;83;000.438;MIDI 01
057.559;000.154;80;000.508;MIDI 01
057.581;000.154;83;000.375;MIDI 01
057.605;000.221;68;000.391;MIDI 01
057.786;000.154;76;000.414;MIDI 01
057.947;000.030;71;000.367;MIDI 01
057.945;000.039;69;000.398;MIDI 01
057.796;000.233;78;000.203;MIDI 01
058.033;000.042;78;000.094;MIDI 01
058.054;000.055;66;000.398;MIDI 01
058.138;000.047;69;000.328;MIDI 01
058.126;000.242;71;000.359;MIDI 01
058.222;000.185;76;000.227;MIDI 01
058.336;000.075;59;000.430;MIDI 01
058.391;000.043;83;000.336;MIDI 01
058.242;000.218;78;000.375;MIDI 01
058.562;000.136;61;000.320;MIDI 01
058.593;000.204;83;000.312;MIDI 01
058.595;000.241;73;000.422;MIDI 01
058.757;000.156;76;000.445;MIDI 01
058.925;000.049;69;000.398;MIDI 01
058.930;000.046;71;000.336;MIDI 01
059.015;000.218;75;000.516;MIDI 01
059.174;000.093;76;000.344;MIDI 01
059.236;000.105;78;000.453;MIDI 01
059.335;000.038;83;000.383;MIDI 01
059.429;000.091;61;000.500;MIDI 01
059.070;000.465;63;000.383;MIDI 01
059.497;000.085;83;000.398;MIDI 01
059.445;000.200;73;000.555;MIDI 01
059.593;000.118;76;000.477;MIDI 01
059.552;000.174;78;000.219;MIDI 01
059.746;000.039;69;000.328;MIDI 01
059.748;000.040;71;000.312;MIDI 01
059.871;000.050;78;000.555;MIDI 01
059.925;000.033;66;000.289;MIDI 01
